frame,cam_x,cam_y,cam_z,visible_chunks,num_visible,gpu_anchors_before,gpu_anchors_after,loaded_chunks,num_loaded,evicted_chunks,num_evicted,evicted_access_times,evicted_anchor_counts
1878,-36.57,-173.73,1.63,41|45,2,111048,111048,,0,,0,,
1879,-36.08,-173.56,1.46,41,1,111048,111048,,0,,0,,
1880,-35.67,-172.84,1.66,41,1,111048,111048,,0,,0,,
1881,-35.19,-172.97,1.64,45,1,111048,111048,,0,,0,,
1882,-34.96,-172.65,1.31,,0,111048,111048,,0,,0,,
1883,-35.02,-172.22,1.36,41,1,111048,111048,,0,,0,,
1884,-34.59,-171.96,1.57,41,1,111048,111048,,0,,0,,
1885,-33.37,-171.23,1.59,41,1,111048,111048,,0,,0,,
1886,-33.51,-171.19,1.63,41|45,2,111048,111048,,0,,0,,
1887,-32.22,-170.84,1.44,45,1,111048,111048,,0,,0,,
1888,-31.90,-170.60,1.33,41,1,111048,111048,,0,,0,,
1889,-31.62,-170.22,1.45,41|45,2,111048,111048,,0,,0,,
1890,-31.44,-170.44,1.38,41|45,2,111048,111048,,0,,0,,
1891,-30.83,-170.01,1.66,41,1,111048,111048,,0,,0,,
1892,-30.69,-169.39,1.61,,0,111048,111048,,0,,0,,
1893,-30.05,-169.51,1.43,41|45,2,111048,111048,,0,,0,,
1894,-29.91,-169.28,1.77,,0,111048,111048,,0,,0,,
1895,-29.30,-168.89,1.54,45,1,111048,111048,,0,,0,,
1896,-28.91,-168.88,1.70,,0,111048,111048,,0,,0,,
1897,-28.41,-168.16,1.75,45,1,111048,111048,,0,,0,,
1898,-27.61,-168.52,1.44,,0,111048,111048,,0,,0,,
1899,-27.54,-167.81,1.39,,0,111048,111048,,0,,0,,
1900,-26.90,-167.32,1.37,45,1,111048,111048,,0,,0,,
1901,-26.17,-167.27,1.66,47,1,111048,114521,47,1,,0,,
1902,-25.95,-166.84,1.60,47,1,114521,114521,,0,,0,,
1903,-25.24,-166.85,1.47,47,1,114521,114521,,0,,0,,
1904,-25.43,-166.35,1.53,47,1,114521,114521,,0,,0,,
1905,-24.61,-165.57,1.64,47,1,114521,114521,,0,,0,,
1906,-23.84,-165.73,1.79,45|47,2,114521,114521,,0,,0,,
1907,-23.47,-165.43,1.31,47,1,114521,114521,,0,,0,,
1908,-23.44,-165.24,1.68,45|47,2,114521,114521,,0,,0,,
1909,-22.22,-165.16,1.68,45|47,2,114521,114521,,0,,0,,
1910,-21.49,-164.84,1.45,45|47,2,114521,114521,,0,,0,,
1911,-20.99,-165.38,1.46,45|47,2,114521,114521,,0,,0,,
1912,-19.88,-164.83,1.22,45|47,2,114521,114521,,0,,0,,
1913,-19.92,-165.22,1.66,45|47,2,114521,114521,,0,,0,,
1914,-19.23,-165.06,1.42,45|47,2,114521,114521,,0,,0,,
1915,-18.26,-165.33,1.34,45|47,2,114521,114521,,0,,0,,
1916,-17.83,-165.24,1.58,45|47,2,114521,114521,,0,,0,,
1917,-17.22,-165.34,1.33,45|47,2,114521,114521,,0,,0,,
1918,-16.35,-165.08,1.37,45|47,2,114521,114521,,0,,0,,
1919,-16.01,-165.40,1.39,45|47,2,114521,114521,,0,,0,,
1920,-15.60,-165.44,1.64,45|47,2,114521,114521,,0,,0,,
1921,-14.25,-165.64,1.44,45|47,2,114521,114521,,0,,0,,
1922,-13.59,-165.31,1.35,47,1,114521,114521,,0,,0,,
1923,-13.23,-165.26,1.53,45|47,2,114521,114521,,0,,0,,
1924,-12.18,-165.56,1.48,45|47,2,114521,114521,,0,,0,,
1925,-11.55,-165.30,1.44,47,1,114521,114521,,0,,0,,
1926,-11.62,-165.13,1.14,47,1,114521,114521,,0,,0,,
1927,-10.86,-165.22,1.26,45|47,2,114521,114521,,0,,0,,
1928,-9.43,-165.31,1.28,45|47,2,114521,114521,,0,,0,,
1929,-9.51,-165.95,1.29,45|47,2,114521,114521,,0,,0,,
1930,-8.83,-165.45,1.54,47,1,114521,114521,,0,,0,,
1931,-7.97,-165.54,1.57,45|47,2,114521,114521,,0,,0,,
1932,-7.19,-165.47,1.59,45|47|49,3,114521,119026,49,1,,0,,
1933,-6.66,-165.72,1.62,45|47|49,3,119026,119026,,0,,0,,
1934,-6.15,-165.91,1.52,47|49,2,119026,119026,,0,,0,,
1935,-5.52,-165.60,1.27,45|47|49,3,119026,119026,,0,,0,,
1936,-5.35,-166.16,1.58,45|47|49,3,119026,119026,,0,,0,,
1937,-4.00,-166.02,1.45,47|49,2,119026,119026,,0,,0,,
1938,-3.05,-165.40,1.56,47|49,2,119026,119026,,0,,0,,
1939,-3.01,-165.71,1.35,45|47|49,3,119026,119026,,0,,0,,
1940,-2.05,-165.84,1.76,47|49,2,119026,119026,,0,,0,,
1941,-1.62,-165.42,1.73,47|49,2,119026,119026,,0,,0,,
1942,-1.00,-165.84,1.50,45|49,2,119026,119026,,0,,0,,
1943,-0.62,-165.88,1.17,47|49,2,119026,119026,,0,,0,,
1944,0.23,-165.45,1.39,47|49,2,119026,119026,,0,,0,,
1945,1.23,-165.81,1.43,47|49,2,119026,119026,,0,,0,,
1946,2.06,-165.67,1.17,47|49,2,119026,119026,,0,,0,,
1947,2.31,-165.89,1.39,45|47|49,3,119026,119026,,0,,0,,
1948,3.15,-165.86,1.40,47|49,2,119026,119026,,0,,0,,
1949,3.80,-165.74,1.43,47|49,2,119026,119026,,0,,0,,
1950,4.40,-165.87,1.44,47|49,2,119026,119026,,0,,0,,
1951,5.05,-166.00,1.33,47|49,2,119026,119026,,0,,0,,
1952,5.42,-165.95,1.61,47|49,2,119026,119026,,0,,0,,
1953,6.92,-165.86,1.44,47|49,2,119026,119026,,0,,0,,
1954,6.40,-166.02,1.36,47|49,2,119026,119026,,0,,0,,
1955,7.79,-165.96,1.05,47|49,2,119026,119026,,0,,0,,
1956,8.05,-166.26,1.60,47|49,2,119026,119026,,0,,0,,
1957,8.93,-165.58,1.54,47|49,2,119026,119026,,0,,0,,
1958,10.03,-165.89,1.56,47|49,2,119026,119026,,0,,0,,
1959,10.09,-165.84,1.26,,0,119026,119026,,0,,0,,
1960,10.48,-166.24,1.26,47|49,2,119026,119026,,0,,0,,
1961,11.09,-166.06,1.41,47|49|52,3,119026,112769,52,1,39|37|36|35|32,5,734.0|760.0|802.0|828.0|909.0,2042|1918|3948|1380|1512
1962,10.90,-165.84,1.46,47|49|52,3,112769,112769,,0,,0,,
1963,12.00,-166.29,1.42,47|49|52,3,112769,112769,,0,,0,,
1964,12.30,-166.05,1.52,49|52,2,112769,112769,,0,,0,,
1965,13.01,-166.72,1.46,52,1,112769,112769,,0,,0,,
1966,13.20,-166.51,1.04,47|49|52,3,112769,112769,,0,,0,,
1967,13.83,-166.38,1.48,47|49|52,3,112769,112769,,0,,0,,
1968,14.08,-166.49,1.44,47|49|52,3,112769,112769,,0,,0,,
1969,14.91,-166.72,1.51,47|49|52,3,112769,112769,,0,,0,,
1970,15.03,-166.77,1.46,52,1,112769,112769,,0,,0,,
1971,15.36,-166.98,1.49,47|49|51|52,4,112769,117517,51,1,,0,,
1972,16.18,-167.07,1.45,47|49|51|52,4,117517,117517,,0,,0,,
1973,16.22,-167.08,1.52,49|51|52,3,117517,117517,,0,,0,,
1974,16.81,-167.24,1.29,47|49|51|52,4,117517,117517,,0,,0,,
1975,17.39,-166.86,1.46,47|49|51|52,4,117517,117517,,0,,0,,
1976,18.09,-167.05,1.21,51|52,2,117517,117517,,0,,0,,
1977,17.96,-167.34,1.37,47|49|51|52,4,117517,117517,,0,,0,,
1978,18.47,-167.10,1.44,47|49|51|52,4,117517,117517,,0,,0,,
1979,19.22,-167.28,1.38,51|52,2,117517,117517,,0,,0,,
1980,19.51,-167.96,1.36,45|51|52,3,117517,117517,,0,,0,,
1981,19.67,-167.84,1.36,47|49|52,3,117517,117517,,0,,0,,
1982,20.69,-167.02,1.35,47|49|51|52,4,117517,117517,,0,,0,,
1983,20.67,-167.81,1.32,51|52,2,117517,117517,,0,,0,,
1984,21.63,-167.59,1.43,47|49|51|52,4,117517,117517,,0,,0,,
1985,21.83,-167.69,1.43,49|51|52,3,117517,117517,,0,,0,,
1986,22.22,-167.66,1.25,47|49|51|52,4,117517,117517,,0,,0,,
1987,22.54,-167.50,1.30,51|52,2,117517,117517,,0,,0,,
1988,22.76,-168.04,1.45,49|51|52,3,117517,117517,,0,,0,,
1989,23.41,-167.87,1.30,51|52,2,117517,117517,,0,,0,,
1990,23.86,-168.51,1.17,49|51|52,3,117517,117517,,0,,0,,
1991,24.28,-168.27,1.61,47|49|51|52,4,117517,117517,,0,,0,,
1992,24.55,-168.36,1.30,49|51|52,3,117517,117517,,0,,0,,
1993,25.08,-168.14,1.41,47|49|51|52,4,117517,117517,,0,,0,,
1994,26.09,-167.98,1.50,51|52,2,117517,117517,,0,,0,,
1995,25.74,-168.76,1.60,51,1,117517,117517,,0,,0,,
1996,26.39,-168.64,1.18,49|51|52,3,117517,117517,,0,,0,,
1997,27.05,-168.61,1.56,47|49|51|52,4,117517,117517,,0,,0,,
1998,27.15,-168.37,1.47,49|51|52,3,117517,117517,,0,,0,,
1999,28.01,-168.50,1.07,51|52,2,117517,117517,,0,,0,,
2000,28.23,-169.44,1.34,49|51|52,3,117517,117517,,0,,0,,
2001,28.77,-168.40,1.37,47|49|51|52,4,117517,117517,,0,,0,,
2002,29.23,-168.98,1.64,51|52,2,117517,117517,,0,,0,,
2003,29.61,-169.09,1.38,49|51|52,3,117517,117517,,0,,0,,
2004,29.96,-168.95,1.36,49|51|52,3,117517,117517,,0,,0,,
2005,30.81,-169.28,1.32,51|52|56,3,117517,113667,56,1,28|29,2,969.0|969.0,2997|3588
2006,30.57,-169.19,1.29,51|52,2,113667,113667,,0,,0,,
2007,32.08,-169.82,1.58,49|51|52|56,4,113667,113667,,0,,0,,
2008,31.98,-169.12,1.48,47|49|52|56,4,113667,113667,,0,,0,,
2009,32.67,-169.37,1.56,51|52|56,3,113667,113667,,0,,0,,
2010,33.31,-169.88,1.24,51|52,2,113667,113667,,0,,0,,
2011,32.99,-169.44,1.37,47|49|52|56,4,113667,113667,,0,,0,,
2012,33.90,-169.35,1.26,49|51|52|56,4,113667,113667,,0,,0,,
2013,34.61,-169.17,1.27,51|52|55|56,4,113667,116327,55,1,,0,,
2014,34.85,-169.82,1.47,51|52|55,3,116327,116327,,0,,0,,
2015,35.07,-169.92,1.60,49|52|55|56,4,116327,116327,,0,,0,,
2016,35.36,-169.59,1.44,,0,116327,116327,,0,,0,,
2017,35.39,-169.97,1.27,49|51|52|55|56,5,116327,116327,,0,,0,,
2018,36.45,-169.59,1.40,49|51|52|55|56,5,116327,116327,,0,,0,,
2019,36.62,-169.91,1.43,51|52|55|56,4,116327,116327,,0,,0,,
2020,36.89,-170.05,1.46,51|52|55|56,4,116327,116327,,0,,0,,
2021,37.93,-170.34,1.25,49|51|52|55|56,5,116327,116327,,0,,0,,
2022,38.14,-169.96,1.30,51|52|55|56,4,116327,116327,,0,,0,,
2023,38.59,-170.53,1.34,49|51|52|55|56,5,116327,116327,,0,,0,,
2024,38.97,-169.94,1.44,51|52|55|56,4,116327,116327,,0,,0,,
2025,39.44,-170.62,1.32,51|52|55|56,4,116327,116327,,0,,0,,
2026,40.23,-170.53,1.23,49|51|52|55|56,5,116327,116327,,0,,0,,
2027,40.30,-170.29,1.34,51|55,2,116327,116327,,0,,0,,
2028,40.56,-171.24,1.26,51|52|55|56,4,116327,116327,,0,,0,,
2029,41.14,-170.84,1.51,49|52|55|56,4,116327,116327,,0,,0,,
2030,41.62,-170.69,1.45,49|51|52|55|56,5,116327,116327,,0,,0,,
2031,42.61,-170.61,1.37,51|52|55|56,4,116327,116327,,0,,0,,
2032,42.52,-171.16,1.49,,0,116327,116327,,0,,0,,
2033,42.58,-171.12,1.25,49|52|55|56,4,116327,116327,,0,,0,,
2034,43.32,-170.82,1.32,51|52|55|56,4,116327,116327,,0,,0,,
2035,43.94,-171.15,1.22,51|52|55|56,4,116327,116327,,0,,0,,
2036,44.24,-171.04,1.42,51|52|55|56,4,116327,116327,,0,,0,,
2037,44.85,-171.10,1.30,51|52|55|56,4,116327,116327,,0,,0,,
2038,45.42,-171.18,1.19,51|52|55|56,4,116327,116327,,0,,0,,
2039,45.67,-171.69,1.41,51|52|55|56,4,116327,116327,,0,,0,,
2040,46.36,-171.49,1.34,49|52|55|56,4,116327,116327,,0,,0,,
2041,46.50,-171.34,1.29,49|52|55|56,4,116327,116327,,0,,0,,
2042,46.68,-171.36,1.36,51|52|55|56,4,116327,116327,,0,,0,,
2043,47.28,-171.53,1.34,51|52|55|56,4,116327,116327,,0,,0,,
2044,47.65,-171.40,1.44,51|52|55|56,4,116327,116327,,0,,0,,
2045,48.03,-171.50,1.23,51|52|55|56,4,116327,116327,,0,,0,,
2046,48.49,-171.78,1.03,51|52|55|56,4,116327,116327,,0,,0,,
2047,48.89,-171.79,1.31,51|52|55|56,4,116327,116327,,0,,0,,
2048,49.42,-172.30,1.20,51|52|55|56,4,116327,116327,,0,,0,,
2049,50.51,-171.95,1.27,47|49|52,3,116327,116327,,0,,0,,
2050,49.51,-171.94,1.35,49|52|55|56,4,116327,116327,,0,,0,,
2051,51.05,-171.66,1.38,51|52|55|56|58,5,116327,117211,58,1,,0,,
2052,51.53,-171.50,1.39,51|52|55|56|58,5,117211,117211,,0,,0,,
2053,52.01,-172.60,1.16,51|52|55|56|58,5,117211,117211,,0,,0,,
2054,52.40,-172.17,1.26,49|52|56|58,4,117211,117211,,0,,0,,
2055,52.66,-171.93,1.30,51|52|55|56|58,5,117211,117211,,0,,0,,
2056,53.39,-171.96,1.20,51|52|55|56|58,5,117211,117211,,0,,0,,
2057,53.82,-172.54,1.14,51|52|55|56|58,5,117211,117211,,0,,0,,
2058,54.24,-172.52,1.24,51|52|55|56|58,5,117211,117211,,0,,0,,
2059,54.60,-172.71,1.29,51|52|55|56|58,5,117211,117211,,0,,0,,
2060,55.61,-172.95,1.19,51|52|55|56|58,5,117211,117211,,0,,0,,
2061,55.26,-172.67,1.46,51,1,117211,117211,,0,,0,,
2062,55.65,-173.28,1.17,51|52|55|56|58,5,117211,117211,,0,,0,,
2063,56.36,-172.88,1.28,52|56|58,3,117211,117211,,0,,0,,
2064,56.90,-172.56,1.32,49|52|56|58,4,117211,117211,,0,,0,,
2065,56.75,-172.55,1.42,51|52|55,3,117211,117211,,0,,0,,
2066,57.22,-173.10,1.40,51|52|55|56|58,5,117211,117211,,0,,0,,
2067,58.18,-173.22,1.36,51|52|55|56|58,5,117211,117211,,0,,0,,
2068,58.21,-173.48,1.27,51|52|55|56|58,5,117211,117211,,0,,0,,
2069,59.32,-173.24,1.27,52|55|56|58,4,117211,117211,,0,,0,,
2070,59.69,-173.18,1.06,51|52|55|56|58,5,117211,117211,,0,,0,,
2071,59.84,-173.74,1.32,51|52|55|56|58,5,117211,117211,,0,,0,,
2072,60.18,-173.20,1.17,52|55|56|58,4,117211,117211,,0,,0,,
2073,60.54,-173.54,1.21,51|52|55|56|58,5,117211,117211,,0,,0,,
2074,61.04,-173.96,1.10,51|52|55|56|58,5,117211,117211,,0,,0,,
2075,61.76,-173.43,1.22,52|55|56|58,4,117211,117211,,0,,0,,
2076,62.50,-173.22,1.28,51|52|55|56|58,5,117211,117211,,0,,0,,
2077,62.36,-173.61,1.39,51|55,2,117211,117211,,0,,0,,
2078,62.59,-173.88,1.20,51|52|55|56|58,5,117211,117211,,0,,0,,
2079,63.48,-173.69,1.26,51|52|55|56|58,5,117211,117211,,0,,0,,
2080,64.08,-174.01,1.28,51|52|55|56,4,117211,117211,,0,,0,,
2081,63.84,-174.18,1.53,52|55|56|58,4,117211,117211,,0,,0,,
2082,64.72,-173.81,1.25,52|55|56|58,4,117211,117211,,0,,0,,
2083,65.44,-173.94,1.33,51|55|56|58,4,117211,117211,,0,,0,,
2084,65.57,-174.09,1.09,51|52|55|56|58,5,117211,117211,,0,,0,,
2085,66.07,-174.05,1.38,51|52|55|56|58,5,117211,117211,,0,,0,,
2086,66.64,-174.28,1.32,51|52|55|56|58,5,117211,117211,,0,,0,,
2087,66.73,-174.14,1.41,51|55|56|58,4,117211,117211,,0,,0,,
2088,67.35,-174.56,1.34,55|56|58,3,117211,117211,,0,,0,,
2089,67.77,-174.36,1.08,52|55|56|58,4,117211,117211,,0,,0,,
2090,68.49,-174.67,1.44,51|55|56|58,4,117211,117211,,0,,0,,
2091,69.10,-174.83,1.24,55|56|58,3,117211,117211,,0,,0,,
2092,69.65,-174.58,1.45,52|55|56|58,4,117211,117211,,0,,0,,
2093,69.68,-174.70,1.30,51|55,2,117211,117211,,0,,0,,
2094,70.13,-175.26,1.22,55|56|58,3,117211,117211,,0,,0,,
2095,70.60,-174.89,1.39,55|56|58,3,117211,117211,,0,,0,,
2096,71.08,-175.38,1.24,55|56|58|60,4,117211,118011,60,1,,0,,
2097,71.36,-174.85,1.51,55|56|58|60,4,118011,118011,,0,,0,,
2098,72.03,-175.52,1.33,55|56|58|60,4,118011,118011,,0,,0,,
2099,72.56,-175.11,1.44,56|58|60,3,118011,118011,,0,,0,,
2100,73.02,-175.02,1.30,55|56|58|60,4,118011,118011,,0,,0,,
2101,73.70,-175.19,1.28,55|56|58|60,4,118011,118011,,0,,0,,
2102,74.11,-175.32,1.17,56|58|60,3,118011,118011,,0,,0,,
2103,74.42,-174.86,1.06,52|56|58,3,118011,118011,,0,,0,,
2104,74.67,-174.34,1.28,55|56|58|60,4,118011,118011,,0,,0,,
2105,75.55,-175.09,1.35,55|56|58|60,4,118011,118011,,0,,0,,
2106,75.77,-174.45,1.33,55|56|58|60,4,118011,118011,,0,,0,,
2107,76.30,-174.88,1.32,55|56|58|60|61,5,118011,113198,61,1,25|21|20,3,1056.0|1070.0|1089.0,1587|3977|2953
2108,77.25,-174.90,1.29,55|56|58|60|61,5,113198,113198,,0,,0,,
2109,76.87,-174.78,1.28,55|56|58|60|61,5,113198,113198,,0,,0,,
2110,77.68,-174.77,1.48,55|56|58|60|61,5,113198,113198,,0,,0,,
2111,78.39,-174.50,1.27,56|58|60|61,4,113198,113198,,0,,0,,
2112,78.63,-174.29,1.32,56|58|60|61,4,113198,113198,,0,,0,,
2113,79.26,-174.22,1.31,55|56|58|60|61,5,113198,113198,,0,,0,,
2114,79.80,-174.49,1.38,55|56|58|60|61,5,113198,113198,,0,,0,,
2115,80.27,-174.51,1.18,55|56|58|60|61,5,113198,113198,,0,,0,,
2116,80.83,-174.54,1.30,55|56|58|60|61,5,113198,113198,,0,,0,,
2117,81.10,-174.33,1.37,55|56|58|60|61,5,113198,113198,,0,,0,,
2118,81.47,-174.39,1.45,56|58|60|61,4,113198,113198,,0,,0,,
2119,82.36,-174.00,1.28,56|58|60|61,4,113198,113198,,0,,0,,
2120,82.34,-173.81,1.32,55|56|58|60|61,5,113198,113198,,0,,0,,
2121,83.42,-174.39,1.28,55|56|58|60,4,113198,113198,,0,,0,,
2122,83.94,-174.59,1.20,56|58|60|61,4,113198,113198,,0,,0,,
2123,83.61,-174.19,1.26,56|58|60|61,4,113198,113198,,0,,0,,
2124,84.67,-173.86,1.17,56|58|60|61,4,113198,113198,,0,,0,,
2125,85.20,-173.97,1.03,55|56|58|60,4,113198,113198,,0,,0,,
2126,85.27,-174.22,1.31,56|58|60|61,4,113198,113198,,0,,0,,
2127,85.79,-173.73,1.29,56|58|60|61,4,113198,113198,,0,,0,,
2128,86.89,-173.77,1.04,56|58|60|61,4,113198,113198,,0,,0,,
2129,87.18,-173.91,1.21,56|58|60|61,4,113198,113198,,0,,0,,
2130,87.77,-173.70,1.40,56|58|60|61,4,113198,113198,,0,,0,,
2131,88.20,-173.79,1.12,58|60|61,3,113198,113198,,0,,0,,
2132,88.43,-173.59,1.25,56|58|60|61,4,113198,113198,,0,,0,,
2133,89.01,-173.30,1.38,58|60|61,3,113198,113198,,0,,0,,
2134,89.18,-173.48,1.16,58|60|61,3,113198,113198,,0,,0,,
2135,90.08,-173.51,1.16,56|58|60|61,4,113198,113198,,0,,0,,
2136,90.02,-173.32,1.33,58|60|61,3,113198,113198,,0,,0,,
2137,90.90,-173.17,1.13,58|60|61|65,4,113198,116037,65,1,,0,,
2138,90.97,-173.44,1.08,58|60|61|65,4,116037,116037,,0,,0,,
2139,91.84,-172.91,1.05,58|60|61|65,4,116037,116037,,0,,0,,
2140,92.74,-173.51,1.24,55|58|60|65,4,116037,116037,,0,,0,,
2141,92.58,-173.35,1.21,58|60|61|65,4,116037,116037,,0,,0,,
2142,93.53,-173.44,1.11,58|60|61|65,4,116037,116037,,0,,0,,
2143,93.55,-172.62,1.22,58|60|61|65,4,116037,116037,,0,,0,,
2144,94.20,-173.04,1.30,58|60|61|65,4,116037,116037,,0,,0,,
2145,94.76,-172.86,1.16,58|60|65,3,116037,116037,,0,,0,,
2146,95.07,-173.45,1.14,58|60|61|65,4,116037,116037,,0,,0,,
2147,95.73,-173.07,1.08,58|60|61|65|66,5,116037,112027,66,1,19|14|13,3,1104.0|1166.0|1192.0,2715|2148|3451
2148,96.92,-173.09,1.24,58|60|61|65|66,5,112027,112027,,0,,0,,
2149,96.57,-172.95,1.32,58|60|61|65|66,5,112027,112027,,0,,0,,
2150,97.42,-172.51,1.34,58|60|61|65|66,5,112027,112027,,0,,0,,
2151,97.83,-172.90,1.14,58|60|61|65|66,5,112027,112027,,0,,0,,
2152,97.87,-172.41,1.15,58|60|61|65|66,5,112027,112027,,0,,0,,
2153,98.88,-172.66,1.51,58|60|61|65|66,5,112027,112027,,0,,0,,
2154,99.54,-171.87,1.18,58|60|61|65|66,5,112027,112027,,0,,0,,
2155,99.71,-172.52,1.37,58|60|65,3,112027,112027,,0,,0,,
2156,100.27,-172.35,1.24,58|60|61|65|66,5,112027,112027,,0,,0,,
2157,100.92,-172.48,1.28,58|60|61|65|66,5,112027,112027,,0,,0,,
2158,101.20,-172.29,1.35,58|60|61|65|66,5,112027,112027,,0,,0,,
2159,102.15,-172.79,1.14,58|60|65|66,4,112027,112027,,0,,0,,
2160,102.23,-172.69,1.48,58|60|61|65|66,5,112027,112027,,0,,0,,
2161,103.04,-172.39,1.29,58|60|61|65|66,5,112027,112027,,0,,0,,
2162,103.22,-172.01,1.19,58|60|61|65|66,5,112027,112027,,0,,0,,
2163,103.79,-172.03,1.08,58|60|65|66,4,112027,112027,,0,,0,,
2164,104.55,-172.50,1.11,58|60|61|65|66,5,112027,112027,,0,,0,,
2165,104.76,-171.48,1.20,58|60|61|65|66,5,112027,112027,,0,,0,,
2166,105.49,-172.26,0.95,58|60|65|66,4,112027,112027,,0,,0,,
2167,105.68,-171.82,1.26,58|60|61|65|66,5,112027,112027,,0,,0,,
2168,106.32,-171.86,1.36,58|60|61|65|66,5,112027,112027,,0,,0,,
2169,106.61,-171.92,1.08,60|61|65|66,4,112027,112027,,0,,0,,
2170,107.18,-171.30,1.07,58|60|61|65|66,5,112027,112027,,0,,0,,
2171,107.66,-171.32,1.03,58|60|61|65|66,5,112027,112027,,0,,0,,
2172,108.20,-171.06,1.15,58|60|61|65|66,5,112027,112027,,0,,0,,
2173,108.59,-171.50,1.15,60|65|66,3,112027,112027,,0,,0,,
2174,109.25,-171.45,1.04,58|60|61|65|66,5,112027,112027,,0,,0,,
2175,109.66,-171.42,1.27,58|60|65,3,112027,112027,,0,,0,,
2176,109.50,-171.59,1.19,60|61|65|66,4,112027,112027,,0,,0,,
2177,110.59,-171.19,1.11,60|61|65|66,4,112027,112027,,0,,0,,
2178,110.76,-171.46,1.17,60|61|65|66,4,112027,112027,,0,,0,,
2179,111.35,-171.26,1.24,60|65|66,3,112027,112027,,0,,0,,
2180,111.45,-171.73,1.31,60|61|65|66,4,112027,112027,,0,,0,,
2181,112.47,-171.40,1.22,60|61|65|66,4,112027,112027,,0,,0,,
2182,112.63,-171.63,1.28,60|61|65|66,4,112027,112027,,0,,0,,
2183,113.26,-171.38,1.14,60|61|65|66,4,112027,112027,,0,,0,,
2184,113.87,-170.97,1.18,60|65|66,3,112027,112027,,0,,0,,
2185,114.01,-171.59,1.14,60,1,112027,112027,,0,,0,,
2186,114.45,-171.99,1.25,60|61|65|66,4,112027,112027,,0,,0,,
2187,115.00,-171.42,1.06,60|61|65|66|68,5,112027,114160,68,1,,0,,
2188,115.48,-171.96,1.10,60|65,2,114160,114160,,0,,0,,
2189,115.84,-172.08,1.00,60|61|65|66|68,5,114160,114160,,0,,0,,
2190,116.38,-171.16,0.96,60|61|65|66|68,5,114160,114160,,0,,0,,
2191,116.79,-171.40,0.93,60|65,2,114160,114160,,0,,0,,
2192,117.10,-171.95,1.20,60|65,2,114160,114160,,0,,0,,
2193,118.13,-172.24,1.12,60|61|65|66|68,5,114160,114160,,0,,0,,
2194,118.23,-171.29,1.26,60|61|66|68,4,114160,114160,,0,,0,,
2195,118.26,-171.87,1.20,60|65|68,3,114160,114160,,0,,0,,
2196,119.28,-171.71,1.35,60|65|66|68,4,114160,114160,,0,,0,,
2197,118.96,-172.02,1.35,60|65|66|68,4,114160,114160,,0,,0,,
2198,119.90,-171.88,1.22,60|61|65|66|68,5,114160,114160,,0,,0,,
2199,120.40,-171.85,1.20,60|61|65|66|68,5,114160,114160,,0,,0,,
2200,120.81,-171.87,1.33,60|61|65|66|68,5,114160,114160,,0,,0,,
2201,120.76,-171.39,1.05,,0,114160,114160,,0,,0,,
2202,121.17,-172.10,1.09,60|65,2,114160,114160,,0,,0,,
2203,122.05,-172.40,1.32,60|65|66|68,4,114160,114160,,0,,0,,
2204,122.04,-172.00,0.92,60|61|65|66|68,5,114160,114160,,0,,0,,
2205,122.50,-171.81,1.37,60|65|66|68,4,114160,114160,,0,,0,,
2206,123.56,-172.22,1.21,60|65|68,3,114160,114160,,0,,0,,
2207,123.32,-172.09,1.26,60|61|65|66|68,5,114160,114160,,0,,0,,
2208,124.15,-171.87,1.34,60|65|66|68,4,114160,114160,,0,,0,,
2209,125.00,-172.18,1.21,65,1,114160,114160,,0,,0,,
2210,124.81,-172.44,1.15,60|61|65|66|68,5,114160,114160,,0,,0,,
2211,125.88,-171.87,1.13,60|61|65|66|68,5,114160,114160,,0,,0,,
2212,125.97,-171.75,1.26,60|65|66|68,4,114160,114160,,0,,0,,
2213,126.78,-172.01,1.07,65|68,2,114160,114160,,0,,0,,
2214,126.93,-172.08,1.16,60|65|66|68,4,114160,114160,,0,,0,,
2215,128.24,-172.05,1.08,60|65|66|68,4,114160,114160,,0,,0,,
2216,127.82,-172.08,1.12,55|58,2,114160,114160,,0,,0,,
2217,127.85,-172.61,1.21,60|65|68,3,114160,114160,,0,,0,,
2218,128.88,-172.47,1.33,60|65|66|68,4,114160,114160,,0,,0,,
2219,128.64,-172.34,1.24,60|61|65|66|68,5,114160,114160,,0,,0,,
2220,129.27,-172.22,1.29,65|66|68,3,114160,114160,,0,,0,,
2221,129.90,-172.03,1.03,65|68,2,114160,114160,,0,,0,,
2222,130.47,-172.63,0.94,65|66|68,3,114160,114160,,0,,0,,
2223,131.07,-171.94,1.08,65|66|68,3,114160,114160,,0,,0,,
2224,131.58,-172.72,1.16,60|61|65|66|68,5,114160,114160,,0,,0,,
2225,131.58,-171.72,1.38,61|65|66|68,4,114160,114160,,0,,0,,
2226,132.25,-172.04,1.10,65,1,114160,114160,,0,,0,,
2227,132.79,-172.53,1.08,65|66|68,3,114160,114160,,0,,0,,
2228,133.29,-171.87,0.95,65|66|68,3,114160,114160,,0,,0,,
2229,134.24,-171.91,1.10,65|66|68,3,114160,114160,,0,,0,,
2230,134.61,-171.59,1.07,65|66|68,3,114160,114160,,0,,0,,
2231,135.63,-171.15,1.09,65|66|68|70,4,114160,117175,70,1,,0,,
2232,135.53,-171.17,1.20,65|68|70,3,117175,117175,,0,,0,,
